,NDC,PART_#,FILE,TYPE,DRUG,ORIG_FOLDER,IMAGES,FILENAME,FILETYPE,NDC_prod
52708,00527134410,1,PillProjectDisc70/images/CMGAOKYQSA8B4-4Y4Y3YX1E4FSNON6X.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc70,images,CMGAOKYQSA8B4-4Y4Y3YX1E4FSNON6X.JPG,.PNG,005271344
52709,00527134410,1,PillProjectDisc87/images/FNQQE18A2T91RU3Q7GAA26_DGNMJHT.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc87,images,FNQQE18A2T91RU3Q7GAA26_DGNMJHT.JPG,.PNG,005271344
52710,00527134410,1,PillProjectDisc8/images/4ZJ52X6M8JTHJS_F3KT5O1I4B!A64P.PNG,MC_C3PI_REFERENCE_SEG_V1.6,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc8,images,4ZJ52X6M8JTHJS_F3KT5O1I4B!A64P.JPG,.PNG,005271344
52711,00527134410,1,PillProjectDisc81/images/CWEND45_LYQGLKFF2R-GU4XYGJ7B5HS.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc81,images,CWEND45_LYQGLKFF2R-GU4XYGJ7B5HS.JPG,.JPG,005271344
52712,00527134410,1,PillProjectDisc96/images/N0GWDS6!QK42NJ0KS9MD97COOQ2HW4.JPG,MC_CHALLENGE_V1.0,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc96,images,N0GWDS6!QK42NJ0KS9MD97COOQ2HW4.JPG,.JPG,005271344
52713,00527134410,1,PillProjectDisc66/images/CIPP_!8KNSNT_WR96OZSL!MXD86YZP!.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc66,images,CIPP_!8KNSNT_WR96OZSL!MXD86YZP!.JPG,.PNG,005271344
52714,00527134410,1,PillProjectDisc72/images/COH3FXHJWFI!AXTPKD7COXFXJT6W3_D.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc72,images,COH3FXHJWFI!AXTPKD7COXFXJT6W3_D.JPG,.PNG,005271344
52715,00527134410,1,PillProjectDisc87/images/F!7NTS7EB9LCN23LFKF_94C-WK7BAN.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc87,images,F!7NTS7EB9LCN23LFKF_94C-WK7BAN.JPG,.PNG,005271344
52716,00527134410,1,PillProjectDisc99/images/QHX5RX4AK5G!MG6F1IKP18QSKFM6US.PNG,MC_COOKED_CALIBRATED_V1.2,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc99,images,QHX5RX4AK5G!MG6F1IKP18QSKFM6US.JPG,.PNG,005271344
52717,00527134410,1,PillProjectDisc77/images/CTH2HBGVL7-VRTE9YSZ6RM_57_LQQ-I.JPG,MC_SPL_SPLIMAGE_V3.0,LEVOTHYROXINE 0.088MG TABS,PillProjectDisc77,images,CTH2HBGVL7-VRTE9YSZ6RM_57_LQQ-I.JPG,.JPG,005271344
60674,00591078005,1,PillProjectDisc70/images/CMMFQ81CXT0CDJ6LPY4SIUMZ_JOC8!E.CR2,C3PI_Reference,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc70,images,CMMFQ81CXT0CDJ6LPY4SIUMZ_JOC8!E.JPG,.CR2,005910780
60675,00591078005,1,PillProjectDisc95/images/MKW-YBPS7-L-AMHU!5OL_8IS71F10S.CR2,C3PI_Reference,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc95,images,MKW-YBPS7-L-AMHU!5OL_8IS71F10S.JPG,.CR2,005910780
60676,00591078005,1,PillProjectDisc100/images/RK71UD2ZGYJNYS9NTB!_S43R5XY_G2.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc100,images,RK71UD2ZGYJNYS9NTB!_S43R5XY_G2.JPG,.JPG,005910780
60677,00591078005,1,PillProjectDisc100/images/RN-_Q-MCW4FAA8JM6V9JSTU3HDEEDK.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc100,images,RN-_Q-MCW4FAA8JM6V9JSTU3HDEEDK.JPG,.JPG,005910780
60678,00591078005,1,PillProjectDisc102/images/SVW7N32!89GDF9QDCJMQS008B_8!8J.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc102,images,SVW7N32!89GDF9QDCJMQS008B_8!8J.JPG,.JPG,005910780
60679,00591078005,1,PillProjectDisc105/images/VU_PQDOCY-4GBANR6M-SICG_-_1!BB.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc105,images,VU_PQDOCY-4GBANR6M-SICG_-_1!BB.JPG,.JPG,005910780
60680,00591078005,1,PillProjectDisc10/images/770RM62WX04KET6LUOTJYB-W4QP!NW.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc10,images,770RM62WX04KET6LUOTJYB-W4QP!NW.JPG,.JPG,005910780
60681,00591078005,1,PillProjectDisc110/images/_B7G0LWF5BW-!F-BEQJLZR_ED_SEP6.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc110,images,_B7G0LWF5BW-!F-BEQJLZR_ED_SEP6.JPG,.JPG,005910780
60683,00591078005,1,PillProjectDisc32/images/BG!BNRXT730ELGBMQOPNL_U1_R5FW4Z.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc32,images,BG!BNRXT730ELGBMQOPNL_U1_R5FW4Z.JPG,.JPG,005910780
60684,00591078005,1,PillProjectDisc36/images/BJJQ0F-99TLI0N177SY-S8GPULAAWUU.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc36,images,BJJQ0F-99TLI0N177SY-S8GPULAAWUU.JPG,.JPG,005910780
60685,00591078005,1,PillProjectDisc37/images/BKC7KS0!5B5FZ0FT2GM4OYDDDTX-S49.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc37,images,BKC7KS0!5B5FZ0FT2GM4OYDDDTX-S49.JPG,.JPG,005910780
60686,00591078005,1,PillProjectDisc47/images/BU131L5ZOM2OI7W1Y708P9Z-J3-8HV!.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc47,images,BU131L5ZOM2OI7W1Y708P9Z-J3-8HV!.JPG,.JPG,005910780
60687,00591078005,1,PillProjectDisc59/images/CCTXO-Z5QFTPVZ_!UQ5WW!_EXSLH0OG.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc59,images,CCTXO-Z5QFTPVZ_!UQ5WW!_EXSLH0OG.JPG,.JPG,005910780
60688,00591078005,1,PillProjectDisc60/images/CDCR-OR8CGOIYGNNS_LHBIR!32GVSAB.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc60,images,CDCR-OR8CGOIYGNNS_LHBIR!32GVSAB.JPG,.JPG,005910780
60689,00591078005,1,PillProjectDisc67/images/CJUWSUH1!YCU8GP79QATEAB_2XMHA83.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc67,images,CJUWSUH1!YCU8GP79QATEAB_2XMHA83.JPG,.JPG,005910780
60690,00591078005,1,PillProjectDisc89/images/H2WISS4DC0KCP8AU3!8OPKGC7TM_--.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc89,images,H2WISS4DC0KCP8AU3!8OPKGC7TM_--.JPG,.JPG,005910780
60691,00591078005,1,PillProjectDisc93/images/KD4B9ZBO3996P_Z8FWWI5_EC9P!8V.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc93,images,KD4B9ZBO3996P_Z8FWWI5_EC9P!8V.JPG,.JPG,005910780
60692,00591078005,1,PillProjectDisc93/images/L3GSUIIQ5NV8OMR!4SFJIFMWCZN9QG.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc93,images,L3GSUIIQ5NV8OMR!4SFJIFMWCZN9QG.JPG,.JPG,005910780
60693,00591078005,1,PillProjectDisc95/images/MYLBUIOJVG9_2MP71B9L3Z9Y6M5K8F.JPG,C3PI_Test,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc95,images,MYLBUIOJVG9_2MP71B9L3Z9Y6M5K8F.JPG,.JPG,005910780
60694,00591078005,1,PillProjectDisc25/images/B92L0EUU6BSXN_XLHQR31P3E9DRQOTD.JPG,MC_API_NLMIMAGE_V1.3,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc25,images,B92L0EUU6BSXN_XLHQR31P3E9DRQOTD.JPG,.JPG,005910780
60695,00591078005,1,PillProjectDisc11/images/86KLW7QE2-VRPAJTWORXP07YB2O3CY.JPG,MC_API_RXNAV_V1.3,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc11,images,86KLW7QE2-VRPAJTWORXP07YB2O3CY.JPG,.JPG,005910780
60696,00591078005,1,PillProjectDisc16/images/B08HIIUHGLU2-9OS!GFVJZ200W1XTMZ.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc16,images,B08HIIUHGLU2-9OS!GFVJZ200W1XTMZ.JPG,.PNG,005910780
60697,00591078005,1,PillProjectDisc23/images/B779IFJ1AKAY87CH6A9R26BE3_S_6GX.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc23,images,B779IFJ1AKAY87CH6A9R26BE3_S_6GX.JPG,.PNG,005910780
60698,00591078005,1,PillProjectDisc31/images/BF3114YR41OKW!_BBGW4NN_K7MD6YZN.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc31,images,BF3114YR41OKW!_BBGW4NN_K7MD6YZN.JPG,.PNG,005910780
60699,00591078005,1,PillProjectDisc37/images/BJYKMXMTY1AA0Q2BS2D7YJ9C55T-0X9.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc37,images,BJYKMXMTY1AA0Q2BS2D7YJ9C55T-0X9.JPG,.PNG,005910780
60700,00591078005,1,PillProjectDisc39/images/BM9BU5WJE!M42RZWEXSYTV8_BGTITUT.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc39,images,BM9BU5WJE!M42RZWEXSYTV8_BGTITUT.JPG,.PNG,005910780
60701,00591078005,1,PillProjectDisc59/images/CC5IR4!LMS5JRS_ACG0AEL3CNI48PRS.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc59,images,CC5IR4!LMS5JRS_ACG0AEL3CNI48PRS.JPG,.PNG,005910780
60702,00591078005,1,PillProjectDisc74/images/CQPSJ!YBU9LPH_3O6GOP9N!LGDOE-P6.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc74,images,CQPSJ!YBU9LPH_3O6GOP9N!LGDOE-P6.JPG,.PNG,005910780
60703,00591078005,1,PillProjectDisc81/images/CX!HKWQK9IV19I2UG_J1XRNLX!WAJZ2.PNG,MC_C3PI_REFERENCE_SEG_V1.6,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc81,images,CX!HKWQK9IV19I2UG_J1XRNLX!WAJZ2.JPG,.PNG,005910780
60704,00591078005,1,PillProjectDisc109/images/Z7PM2NYCTPLQJ9T4PETTL5WE-ACQQP.JPG,MC_CHALLENGE_V1.0,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc109,images,Z7PM2NYCTPLQJ9T4PETTL5WE-ACQQP.JPG,.JPG,005910780
60705,00591078005,1,PillProjectDisc58/images/CB2D90FOG66C1_4P89_OHB3_THUZZ4C.JPG,MC_CHALLENGE_V1.0,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc58,images,CB2D90FOG66C1_4P89_OHB3_THUZZ4C.JPG,.JPG,005910780
60706,00591078005,1,PillProjectDisc19/images/B3DLPOQSERRYWQEEFP2Z9Q6TC8D1I0U.PNG,MC_COOKED_CALIBRATED_V1.2,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc19,images,B3DLPOQSERRYWQEEFP2Z9Q6TC8D1I0U.JPG,.PNG,005910780
60707,00591078005,1,PillProjectDisc58/images/CBKJHVTS2Y!MCJ6GW2Z5J-EURJ2_SD5.PNG,MC_COOKED_CALIBRATED_V1.2,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc58,images,CBKJHVTS2Y!MCJ6GW2Z5J-EURJ2_SD5.JPG,.PNG,005910780
60708,00591078005,1,PillProjectDisc77/images/CT-NHI5HP!YBVY2UNEBH2VWO3CGR!LR.PNG,MC_COOKED_CALIBRATED_V1.2,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc77,images,CT-NHI5HP!YBVY2UNEBH2VWO3CGR!LR.JPG,.PNG,005910780
60709,00591078005,1,PillProjectDisc84/images/CZ0HSU467EEFGNGQ0WAGFZJX_73RYQX.PNG,MC_COOKED_CALIBRATED_V1.2,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc84,images,CZ0HSU467EEFGNGQ0WAGFZJX_73RYQX.JPG,.PNG,005910780
60710,00591078005,1,PillProjectDisc94/images/LQXQK3MCCH3P9!HKSH4ZAQ-77SSDWR.JPG,MC_SPL_SPLIMAGE_V3.0,SUCRALFATE 1 GRAM TABLETS,PillProjectDisc94,images,LQXQK3MCCH3P9!HKSH4ZAQ-77SSDWR.JPG,.JPG,005910780
61010,00591084510,1,PillProjectDisc106/images/W979H0IJKW4ZBB_ODEDG1V_HZL!-L5.CR2,C3PI_Reference,GLIPIZIDE ER 10MG TAB,PillProjectDisc106,images,W979H0IJKW4ZBB_ODEDG1V_HZL!-L5.JPG,.CR2,005910845
61011,00591084510,1,PillProjectDisc58/images/CB5EZSKQ37X18LLWF81M5DKE2JHS1A.CR2,C3PI_Reference,GLIPIZIDE ER 10MG TAB,PillProjectDisc58,images,CB5EZSKQ37X18LLWF81M5DKE2JHS1A.JPG,.CR2,005910845
61012,00591084510,1,PillProjectDisc100/images/REXL32-9WMENOSACYAMPE2YLM8OXX0.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc100,images,REXL32-9WMENOSACYAMPE2YLM8OXX0.JPG,.JPG,005910845
61014,00591084510,1,PillProjectDisc107/images/XFZKA!QVQT6FEDSYN1U2FHLNFYXTX7.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc107,images,XFZKA!QVQT6FEDSYN1U2FHLNFYXTX7.JPG,.JPG,005910845
61015,00591084510,1,PillProjectDisc15/images/B-RR8QE_Y54JR6S46QVIZTUD-OJG03Q.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc15,images,B-RR8QE_Y54JR6S46QVIZTUD-OJG03Q.JPG,.JPG,005910845
61016,00591084510,1,PillProjectDisc16/images/B0B9KIFD5R36ADLK__7P97ZQHLD2ZZS.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc16,images,B0B9KIFD5R36ADLK__7P97ZQHLD2ZZS.JPG,.JPG,005910845
61017,00591084510,1,PillProjectDisc1/images/!AOKWIRBTDVYLX41JNYGUE1OPO6-15.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc1,images,!AOKWIRBTDVYLX41JNYGUE1OPO6-15.JPG,.JPG,005910845
61018,00591084510,1,PillProjectDisc20/images/B4RORYP_GZ4NXV_MK!AOJEKPS-8NT7J.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc20,images,B4RORYP_GZ4NXV_MK!AOJEKPS-8NT7J.JPG,.JPG,005910845
61019,00591084510,1,PillProjectDisc21/images/B56DKM8JORHD1QRNOSPH0YLAYMWC7SZ.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc21,images,B56DKM8JORHD1QRNOSPH0YLAYMWC7SZ.JPG,.JPG,005910845
61020,00591084510,1,PillProjectDisc24/images/B8IN0A2XOZT981OBXC3YPT2F!_RSD5R.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc24,images,B8IN0A2XOZT981OBXC3YPT2F!_RSD5R.JPG,.JPG,005910845
61021,00591084510,1,PillProjectDisc27/images/BB!!V6TC1HVNR_I-3_E3OX2TBN!CMGO.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc27,images,BB!!V6TC1HVNR_I-3_E3OX2TBN!CMGO.JPG,.JPG,005910845
61022,00591084510,1,PillProjectDisc29/images/BCNNMEDJAVX-JXVREAIRO5OGXRQQOOB.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc29,images,BCNNMEDJAVX-JXVREAIRO5OGXRQQOOB.JPG,.JPG,005910845
61023,00591084510,1,PillProjectDisc31/images/BEFEW4E013GSR24MWPJ7T8N-4-LXACK.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc31,images,BEFEW4E013GSR24MWPJ7T8N-4-LXACK.JPG,.JPG,005910845
61024,00591084510,1,PillProjectDisc38/images/BL!N4!08HYWA6S5DLK84XYGRY_86WRF.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc38,images,BL!N4!08HYWA6S5DLK84XYGRY_86WRF.JPG,.JPG,005910845
61025,00591084510,1,PillProjectDisc39/images/BMD9CELELQ8SLMVONY8K0O49KW2F04T.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc39,images,BMD9CELELQ8SLMVONY8K0O49KW2F04T.JPG,.JPG,005910845
61026,00591084510,1,PillProjectDisc40/images/BMYNGMDSA6H-1B8SP5_3K!!!KTDR20W.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc40,images,BMYNGMDSA6H-1B8SP5_3K!!!KTDR20W.JPG,.JPG,005910845
61027,00591084510,1,PillProjectDisc45/images/BS!0-XC!23L-YCJA9OYJT9YJ!YA4!DD.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc45,images,BS!0-XC!23L-YCJA9OYJT9YJ!YA4!DD.JPG,.JPG,005910845
61028,00591084510,1,PillProjectDisc46/images/BT0X92BQ!5L-A4KPFAFYTDXPAXBQR8B.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc46,images,BT0X92BQ!5L-A4KPFAFYTDXPAXBQR8B.JPG,.JPG,005910845
61029,00591084510,1,PillProjectDisc4/images/1H2FGHTHSAN1PLZ8OGS-2W7_A10PAT.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc4,images,1H2FGHTHSAN1PLZ8OGS-2W7_A10PAT.JPG,.JPG,005910845
61030,00591084510,1,PillProjectDisc54/images/B_J37IFFPOP12L3T-9YYQT9PFCFQCUP.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc54,images,B_J37IFFPOP12L3T-9YYQT9PFCFQCUP.JPG,.JPG,005910845
61031,00591084510,1,PillProjectDisc54/images/B_TVPE1D5D4VA3CJA4!XL_LVM_GZ2UO.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc54,images,B_TVPE1D5D4VA3CJA4!XL_LVM_GZ2UO.JPG,.JPG,005910845
61032,00591084510,1,PillProjectDisc62/images/CEP96EZBGO2CI7NOO_BOZBSREA-7WL0.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc62,images,CEP96EZBGO2CI7NOO_BOZBSREA-7WL0.JPG,.JPG,005910845
61033,00591084510,1,PillProjectDisc67/images/CJGD2C4POYEONBAJLRHD14YXRXN0OD5.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc67,images,CJGD2C4POYEONBAJLRHD14YXRXN0OD5.JPG,.JPG,005910845
61034,00591084510,1,PillProjectDisc68/images/CKKNUTTC-9Q5Z!3BN7SSAN9FUJJFFX8.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc68,images,CKKNUTTC-9Q5Z!3BN7SSAN9FUJJFFX8.JPG,.JPG,005910845
61035,00591084510,1,PillProjectDisc75/images/CRBZX9X-0BTW2-1E1KQH9HV1PH!M3Z8.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc75,images,CRBZX9X-0BTW2-1E1KQH9HV1PH!M3Z8.JPG,.JPG,005910845
61036,00591084510,1,PillProjectDisc80/images/CW!DVGFF32HXTQZV7-C0KYNO9IZC7PG.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc80,images,CW!DVGFF32HXTQZV7-C0KYNO9IZC7PG.JPG,.JPG,005910845
61037,00591084510,1,PillProjectDisc87/images/F4P5CA_PUG!SKSUQ5SD!OTMY!-26TV.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc87,images,F4P5CA_PUG!SKSUQ5SD!OTMY!-26TV.JPG,.JPG,005910845
61038,00591084510,1,PillProjectDisc87/images/FD0L0UD8BJ-31OGCMSQXA98HOKR36A.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc87,images,FD0L0UD8BJ-31OGCMSQXA98HOKR36A.JPG,.JPG,005910845
61039,00591084510,1,PillProjectDisc8/images/561MQF9KI3I9E26Q_9TAWR0NTH26L.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc8,images,561MQF9KI3I9E26Q_9TAWR0NTH26L.JPG,.JPG,005910845
61040,00591084510,1,PillProjectDisc90/images/HZDJ9ACIAVEE-RCQ!OF_K5H50H86G_.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc90,images,HZDJ9ACIAVEE-RCQ!OF_K5H50H86G_.JPG,.JPG,005910845
61041,00591084510,1,PillProjectDisc91/images/IRJ17SAX-68OA7P856KAHFA_A3SDLJ.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc91,images,IRJ17SAX-68OA7P856KAHFA_A3SDLJ.JPG,.JPG,005910845
61042,00591084510,1,PillProjectDisc92/images/K1_Y5UE3TVHGVCPJZ3888FMUKYL67M.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc92,images,K1_Y5UE3TVHGVCPJZ3888FMUKYL67M.JPG,.JPG,005910845
61043,00591084510,1,PillProjectDisc97/images/O9XESBYV9ZX!5R-Y9LZETJ8EHUD_7.JPG,C3PI_Test,GLIPIZIDE ER 10MG TAB,PillProjectDisc97,images,O9XESBYV9ZX!5R-Y9LZETJ8EHUD_7.JPG,.JPG,005910845
61044,00591084510,1,PillProjectDisc19/images/B3RBA4NCY792Q_HZ4LJ4PM!!OVAU2AY.JPG,MC_API_NLMIMAGE_V1.3,GLIPIZIDE ER 10MG TAB,PillProjectDisc19,images,B3RBA4NCY792Q_HZ4LJ4PM!!OVAU2AY.JPG,.JPG,005910845
61045,00591084510,1,PillProjectDisc3/images/0AE93CT5MP-Q!FZJZGK1ILK5PWR2T.JPG,MC_API_RXNAV_V1.3,GLIPIZIDE ER 10MG TAB,PillProjectDisc3,images,0AE93CT5MP-Q!FZJZGK1ILK5PWR2T.JPG,.JPG,005910845
61046,00591084510,1,PillProjectDisc15/images/B-GXZEZGUK247457BJK1HK4S3YWBZB7.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc15,images,B-GXZEZGUK247457BJK1HK4S3YWBZB7.JPG,.PNG,005910845
61047,00591084510,1,PillProjectDisc1/images/!1ECEZFCQZ5I6S0RP6IZ-T!_6Y2RXW.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc1,images,!1ECEZFCQZ5I6S0RP6IZ-T!_6Y2RXW.JPG,.PNG,005910845
61048,00591084510,1,PillProjectDisc62/images/CFBUFLN_93RQGW5LZ54G3!NJMXS9G9T.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc62,images,CFBUFLN_93RQGW5LZ54G3!NJMXS9G9T.JPG,.PNG,005910845
61049,00591084510,1,PillProjectDisc66/images/CIEXUN0DLP2WDLND667HHU!0_LZ!0BG.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc66,images,CIEXUN0DLP2WDLND667HHU!0_LZ!0BG.JPG,.PNG,005910845
61050,00591084510,1,PillProjectDisc68/images/CKZWXV46CW-COH!M7C2ABVJA6YIXNM9.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc68,images,CKZWXV46CW-COH!M7C2ABVJA6YIXNM9.JPG,.PNG,005910845
61051,00591084510,1,PillProjectDisc87/images/FAFHWBOP47XHDK4NYA8G9WQRFC1Z3V.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc87,images,FAFHWBOP47XHDK4NYA8G9WQRFC1Z3V.JPG,.PNG,005910845
61052,00591084510,1,PillProjectDisc97/images/OKDGWT4V_Z9L0_J9OEWT4KYJ_FWDHM.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc97,images,OKDGWT4V_Z9L0_J9OEWT4KYJ_FWDHM.JPG,.PNG,005910845
61053,00591084510,1,PillProjectDisc99/images/Q5_6L5Q3F5PNU0GG5NHU1G1T-LTG5Y.PNG,MC_C3PI_REFERENCE_SEG_V1.6,GLIPIZIDE ER 10MG TAB,PillProjectDisc99,images,Q5_6L5Q3F5PNU0GG5NHU1G1T-LTG5Y.JPG,.PNG,005910845
61054,00591084510,1,PillProjectDisc1/images/!ER_L-9UW4J0KP5FQTJ2-LQKM!FKUK.JPG,MC_CHALLENGE_V1.0,GLIPIZIDE ER 10MG TAB,PillProjectDisc1,images,!ER_L-9UW4J0KP5FQTJ2-LQKM!FKUK.JPG,.JPG,005910845
61055,00591084510,1,PillProjectDisc23/images/B6ZBG-F2V0N!IQ0BR3926CVWZ!OP!T3.JPG,MC_CHALLENGE_V1.0,GLIPIZIDE ER 10MG TAB,PillProjectDisc23,images,B6ZBG-F2V0N!IQ0BR3926CVWZ!OP!T3.JPG,.JPG,005910845
61056,00591084510,1,PillProjectDisc3/images/08P37L8V-YU9D01OFZ!Z03-1S6JBIU.PNG,MC_COOKED_CALIBRATED_V1.2,GLIPIZIDE ER 10MG TAB,PillProjectDisc3,images,08P37L8V-YU9D01OFZ!Z03-1S6JBIU.JPG,.PNG,005910845
61057,00591084510,1,PillProjectDisc40/images/BMV-KND18GOSF9BAX!78QDHPTUBRW3R.PNG,MC_COOKED_CALIBRATED_V1.2,GLIPIZIDE ER 10MG TAB,PillProjectDisc40,images,BMV-KND18GOSF9BAX!78QDHPTUBRW3R.JPG,.PNG,005910845
61058,00591084510,1,PillProjectDisc71/images/CNMDU8D6QX56IW4L0UBX3-1R63MFRSG.PNG,MC_COOKED_CALIBRATED_V1.2,GLIPIZIDE ER 10MG TAB,PillProjectDisc71,images,CNMDU8D6QX56IW4L0UBX3-1R63MFRSG.JPG,.PNG,005910845
61059,00591084510,1,PillProjectDisc93/images/KC54YW_X4GEG2QQ7!LC-GLDK_XFTD0.PNG,MC_COOKED_CALIBRATED_V1.2,GLIPIZIDE ER 10MG TAB,PillProjectDisc93,images,KC54YW_X4GEG2QQ7!LC-GLDK_XFTD0.JPG,.PNG,005910845
